,Unnamed: 0,Tanggal,id,username,teks,label
11322,11322,2022-10-14 2:30:04,1580747738387722241,Cara Zuhri,"@detikcom Supaya UMKM bisa tetep punya penghasilan. Bisa OPEN BO lagi
https://t.co/YSzdZmTYJe",
11328,11328,2022-10-14 2:28:47,1580747413970554881,Magelang Fair,"KemenkopUKM: Hasil Rakornas 2022 akan ditindaklanjuti sebagai acuan program-program pengembangan Koperasi, UMKM dan Kewirausahaan yang lebih efektif dan efisien selanjutnya.

Nantikan terus perkembangan selanjutnya di kanal informasi resmi KemenkopUKM ya… https://t.co/wA79bqTEUw",
11329,11329,2022-10-14 2:28:46,1580747410665443328,Magelang Fair,KemenkopUKM: Rakornas diselenggarakan dalam rangka sinkronisasi perencanaan program dan sosialisasi kegiatan antara Pemerintah Pusat dan Pemerintah Daerah serta para pemangku kepentingan yang berperan aktif dalam pengembangan koperasi dan UMKM serta penu… https://t.co/xf0olZNp2M,
11331,11331,2022-10-14 2:28:25,1580747325143908352,محروس على,RT @heruyaheru: Stan umkm di #tunasgusdurian2022 sedang disiapkan https://t.co/OS1GtQ10TY,
11332,11332,2022-10-14 2:27:57,1580747204603834369,KPP Pratama Curup,"Dengan tema Digital Marketing, KPP Pratama Curup dan Rumah BUMN PLN Kepahiang berpartisipasi pada pelatihan PKBM Az Zahra Kepahiang yang berlangsung pada Kamis - Jumat, 13 - 14 Oktober 2022.

#BussinessDevelopmentService
#BDS
#RumahBUMN
#UMKM",
11336,11336,2022-10-14 2:26:57,1580746955562835969,"Info detox usus, cek pinned tweet! 🥰",@ridwanremin UMKM Darling. 😆,
11338,11338,2022-10-14 2:24:16,1580746278081732611,@delano_henrynico@p.,@Naraera1 Positif  efek  banyak..  jualan2  UMKM.. Usaha  mikro  banyak  terjadi  di sepanjang  Bandung sampai  Stasiun  kereta.,
11339,11339,2022-10-14 2:21:37,1580745611653308416,Kompas.com,Kesalahan yang masih sering dilakukan oleh pengusaha adalah mencampur keuangan usahanya dengan keuangan pribadi. https://t.co/u1YMvSNGQW,
11340,11340,2022-10-14 2:20:25,1580745309298524160,KemenkopUKM,"Hasil Rakornas 2022 akan ditindaklanjuti sebagai acuan program-program pengembangan Koperasi, UMKM dan Kewirausahaan yang lebih efektif dan efisien selanjutnya.

Nantikan terus perkembangan selanjutnya di kanal informasi resmi KemenkopUKM ya sobat 🤗

#KemenkopUKM https://t.co/I9VVPpvUQi",
11341,11341,2022-10-14 2:20:23,1580745303854313472,KemenkopUKM,Rakornas diselenggarakan dalam rangka sinkronisasi perencanaan program dan sosialisasi kegiatan antara Pemerintah Pusat dan Pemerintah Daerah serta para pemangku kepentingan yang berperan aktif dalam pengembangan koperasi dan UMKM serta penumbuhkembangan kewirausahaan. https://t.co/27XDewytDA,
11342,11342,2022-10-14 2:14:52,1580743913408581632,Komunitas Sahabat UMKM,"Manfaatkan Instagram Reels untuk Kebutuhan Bisnis Agar Jualan Makin Laris 
https://t.co/G6RKBhp2rP via @mnews_id",
11344,11344,2022-10-14 2:12:28,1580743309818880003,Heru Prasetia,Stan umkm di #tunasgusdurian2022 sedang disiapkan https://t.co/OS1GtQ10TY,
11345,11345,2022-10-14 2:11:49,1580743147306778624,Light rider,"RT @zuxylau: Sering Mati Lampu, Masyarakat dan UMKM Rugi. Menuntut PLN Profesional - Tandatangani Petisi! https://t.co/EndNbATjqd lewat @Ch…",
11346,11346,2022-10-14 2:11:42,1580743118436958208,Anies krn,"disiplin kalian yang dipotong. 

Membantu vs bukan membantu..
SK nggak ada ya honor lembur.. ada yang mau ngasih..  

Menulis disini sambil  mengawasi salah satu UMKM untuk Thawing ikan.. https://t.co/5MlBC6V9JT",
11348,11348,2022-10-14 2:10:32,1580742821782306816,Raditya Ranabumi,"@andrymayaroni @zenrs Indonesia tanpa sepakbola akan semakin banyak nyawa yang dikorbankan, lu kira pemain bola mau kerja apa utk menafkahi kluarganya? UMKM sekitar Stadion Gimana?",
11356,11356,2022-10-14 2:06:27,1580741796803792897,erwin,"Kadang mati lampu 3x sehari udh kayak minum obat @pln_123

Sering Mati Lampu, Masyarakat dan UMKM Rugi. Menuntut PLN Profesional - Tandatangani Petisi! https://t.co/zeBvfXhFRT lewat @ChangeOrg_ID",
11357,11357,2022-10-14 2:04:15,1580741241352118272,HIRA ONE,"@OXoktober_win01 @gibran_tweet Meningkatkan produksi beras.
Menambah jumlah sawah yg tadinya 1x panen jd 2x.
Meningkat jumlah ternak sapi, kambing.
Meningkatkan produksi UMKM.
Dll...dll...

Dan semua peningkatan itu harus ada angkanya. Misal pertahun yg biasanya naik 5% setelah dipimpin gibran jd 7%.",
11358,11358,2022-10-14 2:04:00,1580741177388675072,another black,https://t.co/kkZSWGW5Mt  dari link tersebut bisa kalian cek keaslian berita nya  #TransformasiBRI #TransformasiBUMN,
11359,11359,2022-10-14 2:03:41,1580741098103746560,Kaos AGMK siap!,"Sering Mati Lampu, Masyarakat dan UMKM Rugi. Menuntut PLN Profesional - Tandatangani Petisi! https://t.co/EndNbATjqd lewat @ChangeOrg_ID",
11360,11360,2022-10-14 2:02:20,1580740761137557504,Diana Andriani,"RT @bank_indonesia: 1. QRIS yg mendorong pembayaran digital antar platform yg telah mengakomodasi 20,5 juta UMKM,
2. BI-FAST yg memfasilita…",
11362,11362,2022-10-14 2:01:50,1580740632725065728,Embun Pagi💧💧,"Dukung UMKM sebagai penggerak ekonomi Indonesia
#BangkitBersamaET https://t.co/DdiTYaRpB5",
11364,11364,2022-10-14 2:01:26,1580740532543684609,SaηƊωίcн|cнoco,Wahhh BRI keren bgt pas era pandemi gini bisa adaptasi dan membuat rencana kerja yaitu BRIvolution 2.0 untuk mengembangkan sektor UMKM #TransformasiBRI #TransformasiBUMN,
11365,11365,2022-10-14 2:00:20,1580740254784331777,Erica Apriana,"Sering Mati Lampu, Masyarakat dan UMKM Rugi. Menuntut PLN Profesional - Tandatangani Petisi! https://t.co/SLwAYSbRSQ via @ChangeOrg_ID",
11366,11366,2022-10-14 2:00:16,1580740238187511808,VOI.id,"Menteri Koperasi dan UKM RI Teten Masduki menyebut pentingnya percepatan program pengembangan ekosistem koperasi dan usaha mikro, kecil, dan menengah (UMKM) salah satunya menin... https://t.co/LWjeA5dyfu",
11367,11367,2022-10-14 2:00:03,1580740183779336192,Gus Jul,"Kisah Sukses Mitra UMKM Gojek di Mojokerto... Jumat Berkah diawali berita positive vibes... @kurawa
https://t.co/XChLiXzlJ1",
11369,11369,2022-10-14 1:59:26,1580740028208099328,Diana Andriani,"RT @bank_indonesia: Gimana sih cara mendapatkan sertifikasi halal untuk pelaku UMKM? 

Simak langkahnya dalam infografis berikut ini, Sobat…",
11370,11370,2022-10-14 1:58:43,1580739849501347840,transonlinewatchcom,"Kisah Sukses Mitra UMKM Gojek di Mojokerto

https://t.co/806XjDIGsA",
11371,11371,2022-10-14 1:58:28,1580739785517211648,Diana Andriani,"RT @bank_indonesia: Mari Sobat ikut #BeriMakna bagi pemulihan ekonomi dengan menggunakan produk-produk halal dari UMKM dalam negeri😉

#diSe…",
11372,11372,2022-10-14 1:58:21,1580739757738700800,𝐝𝐢𝐬𝐬𝐲 ✘⁷🧸,NIH buat kalian yang mau baca artikel lengkapnya yahh... 🙌🏻 bisa dilihat disini -&gt; https://t.co/Senz88PIxd #TransformasiBRI #TransformasiBUMN,
11373,11373,2022-10-14 1:58:15,1580739731972710402,KP2KP Kalianda,"RT @beacukaiRI: Bea Cukai Gencar Berikan Asistensi Ekspor, Tunjukkan Komitmen Dorong Potensi UMKM

Sebagai langkah untuk memberdayakan UMKM…",
11374,11374,2022-10-14 1:58:13,1580739725367062528,Shonny Archaul,"Sering Mati Lampu, Masyarakat dan UMKM Rugi. Menuntut PLN Profesional - Tandatangani Petisi! https://t.co/LBnuNjVRAX via @ChangeOrg_ID",
11375,11375,2022-10-14 1:57:24,1580739517463814144,umkm_bersatu,"Sarapan pagi dengan ketoprak bengkak yg selalu ngantri kalau beli👍

#etroopersjabar #etroopersaction #etroopers #ethosukabumi #ethocianjur #erickthohir #enakterus #kerjanyata #sukabumi #cianjur https://t.co/8o3q7Hsmzp",
11376,11376,2022-10-14 1:57:17,1580739488560533505,Gizmologi.ID,"Pemerintah Targetkan 30 Juta UMKM Transformasi Digital, Indosat Rilis Platform IDE https://t.co/dimyRcnZSq",
11377,11377,2022-10-14 1:57:09,1580739455417077760,Diana Andriani,"RT @bank_indonesia: #SobatRupiah, agar dapat berjaya dalam peta perdagangan halal dunia, Indonesia harus mampu membawa sebanyak mungkin pro…",
11378,11378,2022-10-14 1:57:00,1580739417647771648,Desy Ratnasari,"So, jadi makin bangga deh sama BRI karena makin mudah penggunaan aplikasi BRISPOT, BRImo, Super Apps. Dan juga terus Garap Pertumbuhan Baru UMKM Indonesia 👍🏻mantul deh👍🏻 #TransformasiBRI
#TransformasiBUMN",
11379,11379,2022-10-14 1:56:46,1580739357253992448,Desy Ratnasari,"Ga tanggung² BRI juga memberdayakan dan membangkitkan UMKM pada saat pandemi, menjadi penggerak kinerja keuangan BRI. Hingga akhir Kuartal II 2022, BRI berhasil mencatatkan laba bersih senilai Rp.24,88 triliun 😁 #TransformasiBRI
#TransformasiBUMN",
11380,11380,2022-10-14 1:56:36,1580739317269336064,Diana Andriani,"RT @bank_indonesia: Sobat juga bisa #BeriMakna kemajuan UMKM loh! Salah satunya tentu dengan menggunakan produk UMKM dalam negeri.😉

#diset…",
11381,11381,2022-10-14 1:56:32,1580739300622184448,Diana Andriani,"RT @bank_indonesia: Caranya antara lain melalui program pelatihan untuk pemberdayaan UMKM, fasilitasi pameran tingkat internasional, hingga…",
11382,11382,2022-10-14 1:56:15,1580739228073279489,Diana Andriani,"RT @bank_indonesia: Gelaran @isefindonesia memberikan banyak pelajaran berharga, salah satunya ttg penerapan ekonomi hijau.

Contohnya pros…",
11383,11383,2022-10-14 1:55:27,1580739028789645313,daniel marolop,"Sering Mati Lampu, Masyarakat dan UMKM Rugi. Menuntut PLN Profesional - Tandatangani Petisi! https://t.co/2Q9p79DbNh lewat @ChangeOrg_ID",
11384,11384,2022-10-14 1:53:06,1580738437627277313,Syafril Elain,"Sering Mati Lampu, Masyarakat dan UMKM Rugi. Menuntut PLN Profesional - Tandatangani Petisi! https://t.co/oHC2rpwJj2 lewat @ChangeOrg_ID",
11386,11386,2022-10-14 1:51:03,1580737922034110465,Jasa Desain & Mural/Lukis Kanvas | fastresp WA,"Open 🤗
- desain grafis
- infografis bikin poster majalah edit layout iklan brosur
- logo umkm himpunan jasa olshop lembaga atau kantor
- jasa lukis kanvas manual lukis cat tembok
- mindmap digital manual gambar realis 
- ilustrasi manipulasi edit foto hilangkan objek",
11389,11389,2022-10-14 1:49:01,1580737410064732160,Anto Adul,RT @sandiuno: Saya yakin apabila semua pengusaha UMKM melakukan apa yang dilakukan Bu Suryani maka insyaallah bisa menggapai sukses dan bis…,
11393,11393,2022-10-14 1:44:38,1580736305713250304,viniaprima,Selain itu BRI juga fokus dalam memberdayakan dan membangkitkan aktivitas pelaku UMKM pada saat pandemi #TransformasiBRI #TransformasiBUMN,
11394,11394,2022-10-14 1:41:57,1580735631298244610,AD Media Papua Official,"TERINSPIRASI BANG JO, DP3A DAN KB KAB. RAJA AMPAT MEMBUAT PROGRAM YANG SAMA YAITU PROGRAM MACE SUKSES
https://t.co/dmcZ5z3Qav 
#admediapapua #korem172pwy #DP3A #rajaampat #umkm #viral",
11395,11395,2022-10-14 1:41:52,1580735607839420417,inklusifkolaboratif.id,"Indonesia saat ini sedang membahas penguatan kerja sama ekonomi multilateral dengan Uni Eropa atau IEU-CEPA, di mana Prancis menjadi bagian di dalamnya. 

#b20
#arsjadrasjid
#prancis
#inklusifkolaboratif

https://t.co/mKwzYYfh4R",
11396,11396,2022-10-14 1:41:00,1580735389471367169,#PajakKitaUntukKita,"@qkr_gksk Hai, Kak. 
Untuk penyetoran sendiri PPh Final UMKM menggunakan KAP : 411128 dan KJS : 420 ya, Kak. 

Untuk penyetoran PPh Final UMKM oleh Pemotong/Pemungut menggunakan KAP : 411128 dan KJS : 423 ya, Kak. 

Tks*Iala",
11400,11400,2022-10-14 1:36:03,1580734146867245057,Kompas Ekonomi,"Khusus UMKM, Ini Cara Ekspor Produk ke Belanda yang Paling Mudah https://t.co/39NmTjsgzt",
11402,11402,2022-10-14 1:31:51,1580733087167959040,Bank Indonesia,hingga tentang tema 'Taste of Indonesia' &amp; 'showcasing' UMKM yg dihadirkan utk mengenalkan budaya Indonesia kpd para delegasi yg hadir di perhelatan Presidensi #G20Indonesia.,
11404,11404,2022-10-14 1:31:02,1580732883324788736,𝙼𝚎𝚛𝚢,coba baca sendiri deh Artikel lengkapnya -&gt; https://t.co/bqDPvDS5SX #TransformasiBRI #TransformasiBUMN,
11408,11408,2022-10-14 1:29:54,1580732595696201729,Miniruby CS,$TOKO TOKOIN menjadi investasi handal untuk UMKM Indonesia #TOKOIN,
11409,11409,2022-10-14 1:28:27,1580732232242974720,Korem 172/PWY,"Kunjungi UMKM Mama Papua Mampu, Putri Ekowisata Papua Terkesan

https://t.co/OIWUue7o0c https://t.co/7IJx2bpI50",
11411,11411,2022-10-14 1:27:25,1580731972569088000,PebisnisMuslim.com,PebisnisMuslim News: Digitalisasi UMKM Kuliner Wujudkan Konsep Smart Food Court https://t.co/ser1j0DNVu,
11412,11412,2022-10-14 1:27:18,1580731942634328064,Rajendra Management,"RT @PadiUmkm: Jangan sampai kelewatan yaa. Jam 15.00WIB di PaDi Soenergy Talk PaDi UMKM☺️

Diselenggarakan oleh @KemenBUMN 
Didukung oleh @…",
11413,11413,2022-10-14 1:26:15,1580731676937711616,Rajendra Management,"RT @taquiteo: Open Jasa
- desain grafis
- infografis bikin poster majalah edit layout iklan brosur
- logo umkm himpunan jasa olshop lembaga…",
11415,11415,2022-10-14 1:25:19,1580731444267057154,lian_sia⁷💜,"@psikobagiduo dah sesuai kemampuan aj, lbh afdol lg ikut panitia /org/umkm yg menunjang jurusan",
11416,11416,2022-10-14 1:24:59,1580731359097520129,Rajendra Management,"RT @LinaSianturi19: Presiden Jokowi tekankan pentingnya kolaborasi UMKM dengan usaha besar ..
#PerkuatKeutuhanNKRI https://t.co/yRe1Q0ZBjj",
11417,11417,2022-10-14 1:24:46,1580731304286429184,Rajendra Management,"RT @EventJakartaCom: CSA Institute Proudly Present

CSA Community Sesi 42 - ""Manajemen Sistem Bisnis UMKM dan Konsep Perencanaan Keuangan""…",
11419,11419,2022-10-14 1:24:03,1580731126397603840,Rajendra Management,"RT @berandasulsel: Rakor TPAKD, Sekda Makassar Dorong Pelaku UMKM Pasarkan Produk Lewat Media Sosial https://t.co/UsqyO1bHyS",
11420,11420,2022-10-14 1:22:28,1580730726487851008,Fatahilah,Pemerintah Provinsi (Pemprov) Papua menyebut Katalog Elektronik (e-katalog) lokal dapat meningkatkan transaksi pembelanjaan produk UMKM di Bumi Cenderawasih. #DOBUntukKesejahteraan #LawanOPM https://t.co/v57zeOyDpK,
11421,11421,2022-10-14 1:22:14,1580730666777423874,SEMUA BISA KIRIM MENFESS - PONOROGOFESS⚪️,"Lur! numpang takon yak gawe sing pengusaha/wiraswasta/umkm, pie carane kalian ngebangun gurita bisnis? Adakah rekomendasi buku yg harus dibaca?

Suwunn",
11424,11424,2022-10-14 1:21:48,1580730557087944704,BASE ON: BACA RULES YAAA!!,"jog numpang takon yak gawe sing pengusaha/wiraswasta/umkm, pie carane kalian ngebangun gurita bisnis? Adakah rekomendasi buku yg harus dibaca?

Suwunn",
11427,11427,2022-10-14 1:21:13,1580730414074716161,sasha,"@plutonian10 @ycungk_ @worksfess MLM ini jg bnyk mnjaring kerjasama dgn UMKM, kerjasama dgn pabrik bsr, dsb. Bhkan beberapa produk punya produksi sndiri &amp; pabriknya sndiri. Khususnya untuk org Islam, ortu2 rata2 sdh kenal atau tau produk yg dihasilkan dr MLM syariah itu. Oh ya, nma MLM syariahnya PT. HNI HPAI.",
11428,11428,2022-10-14 1:20:40,1580730274736140288,Eki Ningsih,Pemerintah Provinsi (Pemprov) Papua menyebut Katalog Elektronik (e-katalog) lokal dapat meningkatkan transaksi pembelanjaan produk UMKM di Bumi Cenderawasih. #DOBUntukKesejahteraan #LawanOPM https://t.co/eJDXLKlEk8,
11429,11429,2022-10-14 1:20:08,1580730141625716737,Berandasulsel,"Rakor TPAKD, Sekda Makassar Dorong Pelaku UMKM Pasarkan Produk Lewat Media Sosial https://t.co/UsqyO1bHyS",
11436,11436,2022-10-14 1:18:33,1580729742155972610,puyyy,"Oh ya buat informasi lebih lengkapnya jangan lupa cek artikel di link ini ya guys, disitu lengkap banget -&gt; https://t.co/67pRhXslHD 
#TransformasiBRI #TransformasiBUMN",
11437,11437,2022-10-14 1:16:38,1580729259752312833,MEI UKA SINTA,"RT @kemendespdtt: “GBBI menjadi salah satu cara untuk mengembangkan produk Indonesia, kembangkan UMKM yang juga sebagai bukti rasa cinta ke…",
11439,11439,2022-10-14 1:15:44,1580729031418613760,Tribun Maluku,"Pemkab Malra Terus Dorong Pelaku UMKM - #MalukuTenggara
https://t.co/EjqLTUtN6D",
11441,11441,2022-10-14 1:15:04,1580728865537675265,vykhi rino arifin,"Sering Mati Lampu, Masyarakat dan UMKM Rugi. Menuntut PLN Profesional - Tandatangani Petisi! https://t.co/demWwlp5qu lewat @ChangeOrg_ID",
11448,11448,2022-10-14 1:11:59,1580728089377898497,arrum,lebih jelasnya kalian bisa juga cek di -&gt; https://t.co/B4yRaUJMbH #TransformasiBRI #TransformasiBUMN,
11449,11449,2022-10-14 1:11:52,1580728059258605568,AdiSubiy,@uwi_iwa Masih ok sih 2023 sektor UMKM kita masih cukup kuat jd semoga aman,
11457,11457,2022-10-14 1:03:32,1580725960521154562,Susanpil🌸,Kek masaa..sory gua gabisa ikut..gua lg ada project Umkm,
11459,11459,2022-10-14 1:03:10,1580725869890637824,Juni2023WISUDA,Jadi makin bangga juga dengan produk Indonesia karena BRI terus mendorong kemajuan dan pengembangan kapasitas UMKM Indonesia untuk dapat berkompetisi di dalam dan luar negeri. #TransformasiBRI #TransformasiBUMN,
11460,11460,2022-10-14 1:02:34,1580725719789105153,Bank Indonesia,"#SobatRupiah, berbagai keunggulan produk UMKM Indonesia siap bersaing &amp; dipasarkan di ajang internasional. Selain kualitas yang baik, proses produksi yang ramah lingkungan juga jadi pendorong ekonomi yang berkelanjutan🤗

Yuk, ikut #BeriMakna dgn pakai produk ramah lingkungan😉 https://t.co/ElbHPynRAy",
11461,11461,2022-10-14 1:01:58,1580725567162224640,Vicky Cahyagi,"Artikel lengkap kalo mau cek sendiri bisa dilihat disini -&gt; https://t.co/1tHd3WlRW4 

#TransformasiBRI #TransformasiBUMN",
11462,11462,2022-10-14 1:01:01,1580725329898848256,Event Jakarta,"CSA Institute Proudly Present

CSA Community Sesi 42 - ""Manajemen Sistem Bisnis UMKM dan Konsep Perencanaan Keuangan""
 
Senin, 17 Oktober 2022
15.00 s.d. 17.30 WIB
Zoom Meeting

Free (Terbuka untuk umum)

Link Pendaftaran: https://t.co/hN5xwks1NN

CP : 0878-8117-5800 https://t.co/HaSs7D7UnY",
11465,11465,2022-10-14 0:58:12,1580724619111432193,Widodo Groho T,"Sering Mati Lampu, Masyarakat dan UMKM Rugi. Menuntut PLN Profesional - Tandatangani Petisi! https://t.co/GTAYjoTg67 lewat @ChangeOrg_ID",
11466,11466,2022-10-14 0:57:41,1580724490933182464,Lina Sianturi,"Presiden Jokowi tekankan pentingnya kolaborasi UMKM dengan usaha besar ..
#PerkuatKeutuhanNKRI https://t.co/yRe1Q0ZBjj",
11468,11468,2022-10-14 0:56:04,1580724084479995905,Wong Brahmanta,"Pemerintah sdh terbukti memberdayakan umkm 
Sementara PKS baru bisa ngomong seolah paling paham.

Ingat JGN AJARI KPD IKAN BGM CARA BERENANG. https://t.co/WRaiHjzigy",
11475,11475,2022-10-14 0:51:57,1580723046796890112,need mootss,"RT @Bumblebrawp: Kalian bisa cek artikel lengkap nya disini 
https://t.co/bHrDId8k7O #TransformasiBRI #TransformasiBUMN",
11476,11476,2022-10-14 0:50:26,1580722667090763776,Jo,RT @kompasiana: Kiat UMKM Menghadapi Ancaman Resesi Global https://t.co/jru2rDddjl,
11478,11478,2022-10-14 0:48:03,1580722064256028674,Budi Susilo,"Sering Mati Lampu, Masyarakat dan UMKM Rugi. Menuntut PLN Profesional - Tandatangani Petisi! https://t.co/HZurYfqaUM lewat @ChangeOrg_ID",
11479,11479,2022-10-14 0:45:49,1580721503233929218,Back To December,"RT @arahmannh: Sering Mati Lampu, Masyarakat dan UMKM Rugi. Menuntut PLN Profesional - Tandatangani Petisi! https://t.co/7opYBBmiim lewat @…",
11482,11482,2022-10-14 0:44:31,1580721175793373184,Nurul Mukzan,"RT @Mukzan1: Gerakan Nasional Bangga Buatan Indonesia (Gernas BBI) adalah langkah kongkrit mendukung produk UMKM Tanah Air.

Oleh karenanya…",
11484,11484,2022-10-14 0:43:30,1580720918875484160,42π#,"Sering Mati Lampu, Masyarakat dan UMKM Rugi. Menuntut PLN Profesional - Tandatangani Petisi! https://t.co/7opYBBmiim lewat @ChangeOrg_ID",
11486,11486,2022-10-14 0:42:40,1580720709088989185,Laras Nita Adisanyoto,"Dengan sertifikasi halal, jangkauan pasar produk UMKM akan semakin luas.

Lesti | Siswa | Gus Nur | Toothless | Kipernya | Piscok | SHINee | Barca | KDRT | Jiminie | Verification
#STYSTAY https://t.co/Boa80Uucqs",
11491,11491,2022-10-14 0:38:43,1580719718058496001,Lisa,@termousr Harus terus didukung ya supaya makin maju lagi para UMKM terutama UMKM muda,
11492,11492,2022-10-14 0:38:43,1580719717626433538,🇮🇩 Ummu Mulki 🇵🇸❤,"@niluhdjelantik Tadinya sy pengagum mbo krn berjuang buat UMKM di Bali,
Sekarang sy tau mbo hanya berjuang utk Bali, yg rasis siapa?",
11495,11495,2022-10-14 0:38:23,1580719634415636480,Lala Lina,@termousr Maju terus para UMKM lokal,
11498,11498,2022-10-14 0:37:42,1580719460163366912,Jae,@termousr Dan dengan begini akan semakin besar ya peluang Umkm untuk maju lagi apalagi para UMKM memiliki peluang yang luar biasa,
11501,11501,2022-10-14 0:37:00,1580719286078709760,Martabak,@termousr Semoga dengan adanya kegiatan ini semakin meningkatkan kesejahteraan para UMKM,
11504,11504,2022-10-14 0:36:24,1580719133758410752,Rumbah,@termousr Wah luar biasa ya semoga dengan hal ini semakin meningkatkan pelaku UMKM disana,
11510,11510,2022-10-14 0:29:55,1580717500534489088,Els,"Kalian bisa cek artikel lengkap nya disini 
https://t.co/bHrDId8k7O #TransformasiBRI #TransformasiBUMN",
11511,11511,2022-10-14 0:29:38,1580717430565130240,Penramil 05 cepu,Babinsa Kel. Balun Sertu Imam W. Komsos Giat komsos mendampingi mahasiswa dari UNY KKN di rumah Ibu Trisnawati RT 03 RW 10 Balun kandang doro terkait peninjauan UMKM di balun kandang doro https://t.co/d9iwdS4Isr,
11514,11514,2022-10-14 0:24:37,1580716169157234688,ilyas,"Presiden Jokowi tekankan pentingnya kolaborasi UMKM dengan usaha besar...
#PerkuatKeutuhanNKRI https://t.co/3rAS5Oyczu",
11516,11516,2022-10-14 0:24:35,1580716158659198976,Kompas.com,Apa saja enam target kerja KemenKopUKM pada tahun 2023? https://t.co/JOmGmURhh5,
11518,11518,2022-10-14 0:22:03,1580715524371419136,LALA🇮🇩,"Menteri BUMN @erickthohir tidak hanya menggenjot UMKM namun Beliau juga merangsang dan menggencarkan pertumbuhan ekonomi kreatif Indonesia, termasuk film.

Beliau akan bangun kawasan Khusus Produksi Film.

#BangkitBersamaET https://t.co/pXq8FnWccc",
11522,11522,2022-10-14 0:19:31,1580714883904987139,moneytree~CIA A5~,"@rgoestama Ijin nambahi juga sih mas, sbg bisnis owner yg struggle supaya bisnisnya bisa tetep floating di era yg sangat fickle ini, saya dan suami beneran tok cuma makan dr gaji yg kami setting aja.Kami gak ngambil prive, beneran dipake buat modal aja trs sama dana cadangan,maklum  umkm🤭",
11523,11523,2022-10-14 0:17:18,1580714325232078849,PERTAMINA,"Pasar Rakyat digelar di Lapangan Merdeka, Kota Balikpapan sebagai salah satu bentuk kolaborasi antar BUMN dalam rangka mendukung pergerakan roda perekonomian.

Simak selengkapnya https://t.co/LKy6UValTx

#UMKMPertamina
#RoadtoHUTPertamina
#65tahunPertamina
#EnergizingYou https://t.co/ViEZ9kgGg9",
11524,11524,2022-10-14 0:13:57,1580713484182224897,Egypt_moses,"◢█⬚█⬚█⬚█⬚█⬚█⬚█⬚█⬚█⬚█◣

President tegaskan pentingnya kolaborasi UMKM dengan usaha besar

◥█⬚█⬚█⬚█⬚█⬚█⬚██⬚█⬚█⬚█◤
#PerkuatKeutuhanNKRI
#PerkuatKeutuhanNKRI https://t.co/KiQREZYJaI",
11525,11525,2022-10-14 0:13:49,1580713449671503872,🧞‍♂️genie037,"◢█⬚█⬚█⬚█⬚█⬚█⬚█⬚█⬚█⬚█◣

President tegaskan pentingnya kolaborasi UMKM dengan usaha besar

◥█⬚█⬚█⬚█⬚█⬚█⬚██⬚█⬚█⬚█◤
#PerkuatKeutuhanNKRI
#PerkuatKeutuhanNKRI https://t.co/mUsLkVPpx9",
11527,11527,2022-10-14 0:05:02,1580711238098558976,Arifah Sari,Kalau butuh informasi lebih lengkap ada artikel yg bahas soal transformasi BRI -&gt; https://t.co/6vTayx1Lqu #TransformasiBRI #TransformasiBUMN,
11528,11528,2022-10-14 0:04:08,1580711015167459328,Pₐ𝚗gₑᵣₐ𝚗 𝘴ₐᗰ𝚋ₑᵣ 𝚝wₑₑ𝚝,@mazzini_gsp Para pengusaha UMKM harus kita dukung.yes,
11529,11529,2022-10-14 0:02:36,1580710628188393472,Pₐ𝚗gₑᵣₐ𝚗 𝘴ₐᗰ𝚋ₑᵣ 𝚝wₑₑ𝚝,@Janwar1987 @mazzini_gsp Hidup umkm,
11530,11530,2022-10-14 0:02:02,1580710485498163203,Ndy - The Astronaut,"Pada mikir gaaa gimana para umkm yg uda keluarin uang, modal dsb dan persiapan dll
Bisa bisanyaaa hari h di cancel 🥹😭😭
Kaya gini emg bukan yg pertama 🙂",
11531,11531,2022-10-14 0:01:28,1580710341746765824,Mimakhayla,"Bapak presiden Jokowi
Tekankan betapa pentingnya kolaborasi UMKM dengan pengusaha besar
.
.
#PerkuatKeutuhanNKRI https://t.co/AfGL8zr6FB",
11532,11532,2022-10-14 0:01:18,1580710301653037056,Aris,Pemerintah Provinsi (Pemprov) Papua menyebut Katalog Elektronik (e-katalog) lokal dapat meningkatkan transaksi pembelanjaan produk UMKM di Bumi Cenderawasih. #DOBUntukKesejahteraan #LawanOPM https://t.co/jMzIwhgWkE,
11533,11533,2022-10-14 0:00:10,1580710014968549376,Kenzo Chan,Pemerintah Provinsi Papua menyebut Katalog Elektronik lokal dapat meningkatkan transaksi pembelanjaan produk UMKM di Bumi Cenderawasih. #DOBUntukKesejahteraan #LawanOPM https://t.co/qdYXI4kNgZ,
11534,11534,2022-10-14 0:00:02,1580709980843319298,7 fold,Pemerintah Provinsi Papua mengatakan bahwa Katalog Elektronik atau (e-katalog) lokal bisa meningkatkan jumlah transaksi pembelanjaan produk UMKM di Bumi Cenderawasih. #DOBUntukKesejahteraan #LawanOPM https://t.co/p3Z6uPmI1i,
11535,11535,2022-10-14 0:00:02,1580709980511997952,Psj,Pemprov Papua sebut Katalog Elektronik (e-katalog) lokal dapat meningkatkan transaksi pembelanjaan produk UMKM di Bumi Cenderawasih. #DOBUntukKesejahteraan #LawanOPM https://t.co/rQuvijgvd5,
